player_id,player_name,team,position,games,adot,yprr,racr,target_share,wopr,rush_expl_10p,aypa,epa_per_play
00-0035208,Olamide Zaccheaus,WAS,WR,15,6.34375,,1.2463055,0.11053540587219343,0.23699549257446445,0.0,,
00-0038606,Parker Washington,JAX,WR,13,11.339622641509434,,0.64891845,0.0905982905982906,0.22763314908131574,,,
00-0035639,Parris Campbell,PHI,WR,4,4.25,,0.88235295,0.016194331983805668,0.0311246876084521,,,
00-0036894,Pat Freiermuth,PIT,TE,17,6.115384615384615,,1.3731656,0.14181818181818182,0.2973446043513038,,,
00-0033873,Patrick Mahomes,KC,QB,16,-1.0,,,0.0015552099533437014,0.0021488948013953226,0.0,6.406807131280389,0.10875626475923066
00-0033376,Patrick Ricard,BAL,RB,5,1.2,,3.6666667,0.009940357852882704,0.015919666931266428,,,
00-0035973,Patrick Taylor,SF,RB,5,3.5454545454545454,,0.64102566,0.01929824561403509,0.03497652026677602,0.075,,
00-0039050,Payne Durham,TB,TE,5,8.857142857142858,,0.92741936,0.02280130293159609,0.05607695402486511,,,
00-0037569,Peyton Hendershot,KC,TE,4,3.8,,2.6842105,0.007776049766718507,0.015158556904687226,,,
00-0033439,Pharaoh Brown,SEA,TE,8,4.25,,1.2745098,0.018461538461538463,0.03636999332560943,,,
00-0038098,Pierre Strong,CLE,RB,11,0.2727272727272727,,17.333334,0.029931972789115645,0.04571523880609786,0.07692307692307693,,
00-0039075,Puka Nacua,LA,WR,11,7.841121495327103,,1.1799761,0.18043844856661045,0.4130679511702282,0.0,,
00-0038544,Quentin Johnston,LAC,WR,15,10.835164835164836,,0.7210953,0.16337522441651706,0.4032567378059966,0.0,,
00-0036590,Quintin Morris,BUF,TE,5,9.25,,0.4864865,0.014953271028037384,0.03458382446562576,,,
00-0037256,Rachaad White,TB,RB,15,-1.912280701754386,,,0.09283387622149837,0.1200219833986767,0.08333333333333333,,
00-0037429,Raheem Blackshear,CAR,RB,3,,,,,,0.13333333333333333,,
00-0031687,Raheem Mostert,MIA,RB,12,0.5833333333333334,,11.5,0.03755868544600939,0.05897882569279574,0.10588235294117647,,
00-0038821,Rakim Jarrett,TB,WR,6,11.545454545454545,,0.97637796,0.017915309446254073,0.04927719716310307,,,
00-0039543,Ramel Keyton,LV,WR,2,10.0,,0.23333333,0.00436046511627907,0.011254502135480559,,,
00-0039067,Rashee Rice,KC,WR,3,5.206896551724138,,1.9072847,0.04510108864696734,0.09542357342529167,0.0,,
00-0039796,Rasheen Ali,BAL,RB,4,-2.5,,,0.003976143141153081,0.005123272918444312,0.0,,
00-0037545,Rashid Shaheed,NO,WR,6,17.585365853658537,,0.48404992,0.06925675675675676,0.2178129018158526,0.16666666666666666,,
00-0036550,Rashod Bateman,BAL,WR,16,13.51388888888889,,0.77697843,0.14314115308151093,0.3783590087655998,,,
00-0039875,Ray Davis,BUF,RB,16,0.8421052631578947,,11.8125,0.03551401869158879,0.05589890229628883,0.09734513274336283,,
00-0034407,Ray-Ray McCloud,ATL,WR,17,6.7701149425287355,,1.164686,0.1467116357504216,0.3123871954707633,0.3,,
00-0036187,Reggie Gilliam,BUF,RB,2,,,,,,0.0,,
00-0036875,Rhamondre Stevenson,NE,RB,15,-0.9534883720930233,,,0.0735042735042735,0.10279411175885261,0.10628019323671498,,
00-0039916,Ricky Pearsall,SF,WR,10,11.23404255319149,,0.75757575,0.0824561403508772,0.20530964975294314,0.3333333333333333,0.0,-0.5309751033782959
00-0036139,Rico Dowdle,DAL,RB,16,0.02,,249.0,0.07374631268436578,0.11076885015527055,0.11063829787234042,,
00-0034054,River Cracraft,MIA,WR,4,7.888888888888889,,0.92957747,0.014084507042253521,0.03451937662673668,,,
00-0032688,Robbie Chosen,MIA,WR,1,11.75,,0.10638298,0.006259780907668232,0.018255206620749174,,,
00-0030431,Robert Woods,HOU,WR,12,9.466666666666667,,0.71478873,0.04807692307692308,0.11484050808044581,,,
00-0039919,Rome Odunze,CHI,WR,17,13.841584158415841,,0.52503574,0.15683229813664595,0.4510843463195777,0.0,,
00-0037816,Romeo Doubs,GB,WR,13,12.136986301369863,,0.6783296,0.14455445544554454,0.36495682502737137,,,
00-0038647,Ronnie Bell,SF,WR,3,10.833333333333334,,0.33846155,0.010526315789473684,0.0258380605594108,,,
00-0037557,Ronnie Rivers,LA,RB,5,-4.333333333333333,,,0.01011804384485666,0.010763874538179995,0.09090909090909091,,
00-0039021,Roschon Johnson,CHI,RB,12,0.55,,9.454545,0.031055900621118012,0.04828213045217374,0.0,,
00-0034073,Ross Dwelley,ATL,TE,1,1.0,,5.0,0.0016863406408094434,0.0026862507751882923,,,
00-0029263,Russell Wilson,PIT,QB,11,,,,,,0.0,7.002717391304348,-0.013370800277461176
00-0039410,Ryan Flournoy,DAL,WR,7,8.214285714285714,,0.8869565,0.02064896755162242,0.04815228108679299,,,
00-0038824,Ryan Miller,TB,WR,8,9.75,,0.6564103,0.03257328990228013,0.08326013718734734,,,
00-0034869,Sam Darnold,MIN,QB,17,,,,,,0.0,7.5531197301854975,0.06128078930293529
00-0037077,Sam Howell,SEA,QB,1,,,,,,,-1.1666666666666667,-0.865162107679579
00-0039065,Sam LaPorta,DET,TE,16,6.9879518072289155,,1.2517241,0.14188034188034188,0.3292529784334012,,,
00-0033526,Samaje Perine,KC,RB,17,0.3142857142857143,,27.0,0.05443234836702955,0.08367164389260728,0.15,,
00-0034844,Saquon Barkley,PHI,RB,16,2.2790697674418605,,2.8367348,0.08704453441295547,0.15026246544411068,0.13218390804597702,0.0,-1.659953236579895
00-0038614,Scott Matlock,LAC,RB,5,1.4,,4.0,0.008976660682226212,0.014588071519084263,,,
00-0035298,Scott Miller,PIT,WR,4,11.777777777777779,,0.6509434,0.016363636363636365,0.04334930622442203,,,
00-0038951,Sean Tucker,TB,RB,11,1.0,,9.083333,0.019543973941368076,0.03143289623970123,0.18,,
00-0036534,Shane Zylstra,DET,TE,1,9.0,,2.4444444,0.0017094017094017094,0.004370813177994046,,,
00-0036646,Simi Fehoko,LAC,WR,5,14.75,,0.44915253,0.02872531418312388,0.08095182559354301,,,
00-0037509,Sincere McCormick,LV,RB,4,0.42857142857142855,,9.666667,0.010174418604651164,0.015733008358903705,0.15384615384615385,,
00-0039364,Sione Vaki,DET,RB,4,5.666666666666667,,2.1764705,0.005128205128205128,0.01110498350328551,0.0,,
00-0037327,Skylar Thompson,MIA,QB,2,,,,,,,4.794871794871795,-0.3977185762845553
00-0038090,Skyy Moore,KC,WR,2,6.0,,0.0,0.004665629860031105,0.01030900713431462,,,
00-0039376,Spencer Rattler,NO,QB,7,,,,,,0.25,4.688,-0.3391495056152344
00-0031588,Stefon Diggs,HOU,WR,8,8.6875,,0.8920863,0.10256410256410256,0.2374911101964804,0.0,13.0,2.7629191875457764
00-0036438,Stephen Sullivan,CAR,TE,1,16.0,,0.0,0.0017094017094017094,0.005073062995544228,,,
00-0032385,Sterling Shepard,TB,WR,13,9.096153846153847,,0.7061311,0.08469055374592833,0.21047836959556182,0.375,,
00-0034928,Steven Sims,BAL,WR,1,,,,,,0.0,,
00-0037475,Stone Smartt,LAC,TE,7,10.105263157894736,,1.0833334,0.03411131059245961,0.08197145842189635,,,
00-0035229,T.J. Hockenson,MIN,TE,10,8.387096774193548,,0.875,0.10367892976588629,0.23422109776715372,,,
00-0038555,Tank Bigsby,JAX,RB,15,-1.0833333333333333,,,0.020512820512820513,0.028784930910198736,0.11904761904761904,,
00-0038977,Tank Dell,HOU,WR,14,12.54320987654321,,0.65649605,0.12980769230769232,0.34755915632614726,0.3333333333333333,,
00-0037348,Tanner Conner,MIA,WR,2,11.5,,0.3478261,0.006259780907668232,0.01806657747780913,,,
00-0034613,Tanner Hudson,CIN,TE,9,4.083333333333333,,1.5714285,0.03418803418803419,0.06614984505069563,0.0,,
00-0038400,Tanner McKee,PHI,QB,2,,,,,,0.0,8.574468085106384,0.312291774343937
00-0037524,Tay Martin,TEN,WR,1,31.5,,0.7777778,0.003418803418803419,0.015443994969320602,,,
00-0031800,Taylor Heinicke,LAC,QB,4,,,,,,,3.5,-1.1841850280761719
00-0033357,Taysom Hill,NO,TE,8,3.4838709677419355,,1.7314814,0.052364864864864864,0.09561276088493902,0.1282051282051282,-6.0,-0.8044233322143555
00-0036410,Tee Higgins,CIN,WR,12,9.7,,0.8537957,0.15669515669515668,0.3969196370269498,,,
00-0036955,Terrace Marshall Jr.,LV,WR,5,8.666666666666666,,0.78846157,0.00872093023255814,0.021251989810099434,,,
00-0039757,Terrell Jennings,NE,RB,2,29.0,,0.0,0.0017094017094017094,0.007842313651091013,0.0,,
00-0035659,Terry McLaurin,WAS,WR,17,13.228813559322035,,0.70211405,0.20379965457685664,0.5794219218696337,0.0,,
00-0039847,Theo Johnson,NYG,TE,10,6.6976744186046515,,1.1493056,0.06666666666666667,0.1501617304980755,,,
00-0034177,Tim Boyle,NYG,QB,3,,,,,,0.0,4.921568627450981,-0.2799602583342907
00-0036497,Tim Jones,JAX,WR,3,8.0,,1.025,0.008547008547008548,0.01892605127814489,,,
00-0033375,Tim Patrick,DET,WR,15,9.755555555555556,,0.8974943,0.07692307692307693,0.20351194533017966,,,
00-0039737,Tip Reiman,ARI,TE,5,1.7142857142857142,,3.0833333,0.012216404886561954,0.02059671985770512,,,
00-0035544,Tom Kennedy,DET,WR,1,11.0,,0.0,0.0017094017094017094,0.00477230447726563,,,
00-0038476,Tommy DeVito,NYG,QB,2,,,,,,0.0,5.14,-0.16017864227294923
00-0037005,Tommy Tremble,CAR,TE,10,5.6875,,1.2857143,0.0547008547008547,0.11059070867605698,,,
00-0035860,Tony Jones,ARI,RB,1,,,,,,0.25,,
00-0035261,Tony Pollard,TEN,RB,16,0.14035087719298245,,29.75,0.09743589743589744,0.14746378767662324,0.11494252873563218,,
00-0036973,Travis Etienne,JAX,RB,15,0.07692307692307693,,63.5,0.08888888888888889,0.133943887167455,0.10666666666666667,,
00-0035594,Travis Homer,CHI,RB,4,0.3333333333333333,,11.0,0.004658385093167702,0.007141966693683944,0.0,,
00-0030506,Travis Kelce,KC,TE,16,6.58955223880597,,0.9320498,0.208398133748056,0.47499866818380576,0.0,,
00-0038563,Tre Tucker,LV,WR,17,12.555555555555555,,0.5299902,0.11773255813953488,0.3363968185907187,0.2222222222222222,,
00-0034487,Trent Sherfield,MIN,WR,8,6.0,,1.537037,0.015050167224080268,0.030748223895238194,,,
00-0033292,Trent Taylor,SF,WR,1,9.0,,1.2222222,0.0017543859649122807,0.004022921788457192,,,
00-0035341,Trenton Irwin,CAR,WR,4,6.2,,0.24193548,0.017094017094017096,0.03536324821508084,,,
00-0036971,Trevor Lawrence,JAX,QB,10,,,,,,0.0,6.39344262295082,-0.010758890089441519
00-0039921,Trey Benson,ARI,RB,12,-3.1666666666666665,,,0.010471204188481676,0.012109294838481707,0.15873015873015872,,
00-0037012,Trey Lance,DAL,QB,4,,,,,,0.1111111111111111,4.911111111111111,-0.32059345245361326
00-0037744,Trey McBride,ARI,TE,16,6.136054421768708,,1.27051,0.25654450261780104,0.5556038648514223,0.0,,
00-0039052,Trey Palmer,TB,WR,10,14.318181818181818,,0.5460318,0.035830618892508145,0.10931548394918053,,,
00-0036984,Trey Sermon,IND,RB,14,0.3157894736842105,,16.5,0.03473491773308958,0.05287543009950437,0.07142857142857142,,
00-0037742,Treylon Burks,TEN,WR,5,16.875,,0.25185186,0.013675213675213675,0.04261808219628456,0.0,,
00-0039868,Troy Franklin,DEN,WR,16,13.018867924528301,,0.38115942,0.08907563025210084,0.25056260130485564,0.0,,
00-0036212,Tua Tagovailoa,MIA,QB,11,,,,,,0.0,6.96437054631829,0.20338008635967192
00-0037654,Tucker Fisk,LAC,TE,7,2.5,,1.95,0.01436265709156194,0.02475278678766487,,,
00-0038996,Tucker Kraft,GB,TE,17,5.267605633802817,,1.8903743,0.1405940594059406,0.2734179559025434,0.0,,
00-0036849,Tutu Atwell,LA,WR,15,11.951612903225806,,0.75843453,0.1045531197301855,0.2826056128609643,0.0,0.0,-0.5111013650894165
00-0037276,Ty Chandler,MIN,RB,10,-1.8333333333333333,,,0.010033444816053512,0.013385302393407527,0.05357142857142857,0.0,-0.5984916687011719
00-0035537,Ty Johnson,BUF,RB,17,8.16,,1.3921568,0.04672897196261682,0.10359885299874243,0.17073170731707318,,
00-0039032,Tyjae Spears,TEN,RB,12,-0.8857142857142857,,,0.05982905982905983,0.08466756645924388,0.10588235294117647,,
00-0036630,Tylan Wallace,BAL,WR,8,6.166666666666667,,2.608108,0.02385685884691849,0.04823122704383097,,,
00-0037263,Tyler Allgeier,ATL,RB,17,-0.38461538461538464,,,0.021922428330522766,0.03209994345501734,0.13043478260869565,,
00-0037085,Tyler Badie,DEN,RB,3,-2.0,,,0.005042016806722689,0.006546076023051156,0.18181818181818182,,
00-0033009,Tyler Boyd,TEN,WR,15,7.241379310344827,,0.9285714,0.09914529914529914,0.21748987726676158,0.0,0.0,-0.4344160258769989
00-0034270,Tyler Conklin,NYJ,TE,16,4.904109589041096,,1.25419,0.11179173047473201,0.22852760635510339,0.0,,
00-0037120,Tyler Goodson,IND,RB,9,1.2666666666666666,,3.2105262,0.027422303473491772,0.04358145801803366,0.09375,,
00-0033110,Tyler Higbee,LA,TE,3,2.1666666666666665,,2.5384614,0.02023608768971332,0.034767322763674974,,,
00-0035993,Tyler Huntley,MIA,QB,5,,,,,,0.1,5.060402684563758,-0.1621437328773857
00-0036427,Tyler Johnson,LA,WR,11,5.585365853658536,,1.2707424,0.06913996627318718,0.14257997856122043,,,
00-0032211,Tyler Lockett,SEA,WR,17,10.58108108108108,,0.7662835,0.11384615384615385,0.30399723474796003,,,
00-0038941,Tyler Scott,CHI,WR,1,-2.0,,,0.0015527950310559005,0.0020204144387190688,,,
00-0038104,Tyquan Thornton,KC,WR,4,15.75,,0.37301588,0.012441679626749611,0.04183645515150824,,,
00-0033040,Tyreek Hill,MIA,WR,17,11.130081300813009,,0.70051134,0.19248826291079812,0.5469646600770279,0.25,,
00-0037450,Tyreik McAllister,LV,RB,1,,,,,,0.5,,
00-0038679,Tyrell Shavers,BUF,WR,1,-2.0,,,0.001869158878504673,0.0024752540353938034,,,
00-0037827,Tyrion Davis-Price,PHI,RB,1,,,,,,0.0,,
00-0028118,Tyrod Taylor,NYJ,QB,2,,,,,,0.0,7.16,0.44252342224121094
00-0039384,Tyrone Tracy Jr.,NYG,RB,17,0.3333333333333333,,15.777778,0.08372093023255814,0.12871650350496694,0.09375,,
00-0038416,Tyson Bagent,CHI,QB,4,,,,,,0.0,5.5,0.1594337522983551
00-0036415,Van Jefferson,PIT,WR,15,11.625,,0.59354836,0.07272727272727272,0.19157950553027064,,,
00-0037745,Velus Jones Jr.,CAR,RB,2,-5.0,,,0.0017094017094017094,0.0017800523565174677,0.0,,
00-0038117,Wan'Dale Robinson,NYG,WR,17,4.685714285714286,,1.0655488,0.21705426356589147,0.43983867140703425,0.3333333333333333,,
00-0034159,Will Dissly,LAC,TE,15,4.609375,,1.6305084,0.11490125673249552,0.2196817020659922,,,
00-0039152,Will Levis,TEN,QB,12,,,,,,0.08333333333333333,5.2645348837209305,-0.19046200153439544
00-0038394,Will Mallory,IND,TE,7,10.375,,0.3493976,0.014625228519195612,0.03263175051652535,,,
00-0039746,Will Shipley,PHI,RB,5,1.75,,5.0,0.008097165991902834,0.013552582168080637,0.0,,
00-0038496,Xavier Gipson,NYJ,WR,7,10.181818181818182,,0.3482143,0.016845329249617153,0.04430173880564674,0.0,,
00-0038618,Xavier Hutchinson,HOU,WR,14,10.153846153846153,,0.4431818,0.041666666666666664,0.10221631079912186,,,
00-0039342,Xavier Legette,CAR,WR,15,12.117647058823529,,0.48252428,0.1452991452991453,0.37946304487876403,0.0,,
00-0038359,Xavier Smith,LA,WR,3,0.5,,6.0,0.003372681281618887,0.005228760045505298,0.25,,
00-0039521,Xavier Weaver,ARI,WR,2,19.5,,0.0,0.0034904013961605585,0.012619967518754655,,,
00-0039894,Xavier Worthy,KC,WR,16,9.131313131313131,,0.7057522,0.15396578538102643,0.39721246701006196,0.1,,
00-0039165,Zach Charbonnet,SEA,RB,17,-1.0384615384615385,,,0.08,0.11081186205148696,0.11851851851851852,,
00-0036640,Zach Davidson,BUF,TE,2,5.0,,0.5,0.003738317757009346,0.007249898105537711,,,
00-0030061,Zach Ertz,WAS,TE,17,7.376344086021505,,0.95335275,0.16062176165803108,0.3612232273492788,,,
00-0036251,Zack Moss,CIN,RB,8,0.1111111111111111,,62.333332,0.038461538461538464,0.05814744421961503,0.06756756756756757,,
00-0038040,Zamir White,LV,RB,8,-3.125,,,0.011627906976744186,0.013513689925677554,0.03076923076923077,,
00-0039064,Zay Flowers,BAL,WR,17,10.316239316239317,,0.8773819,0.23260437375745527,0.5519099373585188,0.1111111111111111,,
00-0033891,Zay Jones,ARI,WR,6,10.818181818181818,,0.7058824,0.019197207678883072,0.05132759286393046,,,
